country,countryCode,city,isp,org,as,query,valid
Sweden,SE,Stockholm,SIA VEESP,SIA VEESP,AS42532 SIA VEESP,62.182.192.49,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,45.80.231.240,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,45.80.231.249,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,109.120.157.197,True
Sweden,SE,Stockholm,xorek.cloud International LTD,xorek.cloud International LTD,AS210644 AEZA INTERNATIONAL LTD,89.169.32.195,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,109.120.135.91,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,138.124.26.217,True
Sweden,SE,Stockholm,Hypercore Ltd,Hypercore Ltd,AS203273 NetCrafters OU,91.186.217.193,True
Sweden,SE,Stockholm,xorek.cloud International LTD,xorek.cloud International LTD,AS210644 AEZA INTERNATIONAL LTD,212.113.101.129,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,213.21.252.200,True
Sweden,SE,Stockholm,M247 Europe SRL,IROKO Networks Corporation,AS9009 M247 Europe SRL,176.97.77.145,True
Sweden,SE,Stockholm,Hypercore Ltd,Hypercore Ltd,AS203273 NetCrafters OU,91.186.217.186,True
Sweden,SE,Stockholm,NetCrafters OU,RTM GmbH,AS203273 NetCrafters OU,62.60.250.136,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,77.221.138.199,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,46.226.161.34,True
Sweden,SE,Stockholm,"Akamai Technologies, Inc.","Akamai Technologies, Inc.",AS63949 Akamai Connected Cloud,172.234.96.64,True
Sweden,SE,Stockholm,Hypercore Ltd,RTM GmbH,AS203273 NetCrafters OU,62.60.153.84,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,77.221.143.66,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,213.21.251.67,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,109.120.135.161,True
Sweden,SE,Stockholm,SIA VEESP,SIA VEESP,AS42532 SIA VEESP,62.182.192.231,True
Sweden,SE,Stockholm,AEZA INTERNATIONAL LTD,AEZA INTERNATIONAL LTD,AS210644 AEZA INTERNATIONAL LTD,77.221.142.165,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,77.221.136.133,True
Sweden,SE,Stockholm,Hypercore Ltd,Hypercore Ltd,AS203273 NetCrafters OU,91.186.216.189,True
Sweden,SE,Stockholm,"Akamai Technologies, Inc.","Akamai Technologies, Inc.",AS63949 Akamai Connected Cloud,172.232.157.252,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,62.60.186.78,True
Sweden,SE,Stockholm,Amazon.com,AWS EC2 (eu-north-1),"AS16509 Amazon.com, Inc.",16.16.45.85,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,46.226.164.130,True
Sweden,SE,Stockholm,M247 Europe SRL,IROKO Networks Corporation,AS9009 M247 Europe SRL,176.97.77.225,True
Sweden,SE,Stockholm,Aeza International LTD,RTM GmbH,AS203273 NetCrafters OU,213.176.119.213,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,92.246.137.163,True
Sweden,SE,Stockholm,Hypercore Ltd,Hypercore Ltd,AS203273 NetCrafters OU,91.186.219.143,True
Sweden,SE,Stockholm,SIA VEESP,Veesp,AS42532 SIA VEESP,94.242.58.92,True
Sweden,SE,Stockholm,Mvps LTD,Mvps LTD,AS202448 MVPS LTD,45.153.187.209,True
Sweden,SE,Stockholm,xorek.cloud International LTD,xorek.cloud International LTD,AS210644 AEZA INTERNATIONAL LTD,193.232.178.240,True
Sweden,SE,Stockholm,NetCrafters OU,RTM GmbH,AS203273 NetCrafters OU,62.60.250.106,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,147.45.77.149,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA INTERNATIONAL LTD,77.110.96.166,True
Sweden,SE,Stockholm,xorek.cloud International LTD,Servers Tech Fzco,AS210644 AEZA INTERNATIONAL LTD,89.22.236.213,True
Sweden,SE,Stockholm,xorek.cloud International LTD,xorek.cloud International LTD,AS210644 AEZA INTERNATIONAL LTD,193.232.178.149,True
